respondent_id,h1n1_vaccine
27311,0.14722218745166657
27312,0.07238243132975782
27313,0.0517884844728983
27314,0.033154123490501786
27315,0.1394827536854352
27316,0.31947080827449414
27317,0.06925577742071655
27318,0.2552925996678403
27319,0.3726261867426367
27320,0.4731666216421312
27321,0.03684798598547661
27322,0.62967554874945
27323,0.04906237665772215
27324,0.26308081049920895
27325,0.7742580014594629
27326,0.11053922970380096
27327,0.13373958136068967
27328,0.21309218710713046
27329,0.1179056774649081
27330,0.013018689265069914
27331,0.08014561802293257
27332,0.1583026530708915
27333,0.652969290383398
27334,0.06001784641237779
27335,0.21389555794324222
27336,0.07850876129289566
27337,0.22403010083624997
27338,0.23286738357920106
27339,0.2479432898419796
27340,0.017562381187353343
27341,0.2340396091356985
27342,0.028591225184032693
27343,0.07411049345872216
27344,0.30869199789547064
27345,0.05489164291631566
27346,0.8130096610849578
27347,0.7176741453153478
27348,0.09107227929771397
27349,0.07911199959850576
27350,0.18126141559115444
27351,0.8329316769377982
27352,0.11304105467617429
27353,0.009271664927528738
27354,0.16206883468089306
27355,0.2665414391560979
27356,0.21165787967283486
27357,0.14301658090232508
27358,0.31095073162376197
27359,0.3941910276890015
27360,0.12354011851340725
27361,0.038260050084972644
27362,0.24841857725626645
27363,0.1368280748827291
27364,0.07156321081374956
27365,0.36405920683584836
27366,0.48034215406457353
27367,0.13047985793463823
27368,0.1054927263944424
27369,0.047564701145333406
27370,0.006549671407369909
27371,0.24659991963274241
27372,0.09670554655684377
27373,0.7807590708015628
27374,0.027362664635563624
27375,0.14997181142080257
27376,0.4507035511668118
27377,0.11115940119608281
27378,0.09032948084601625
27379,0.07581829807737547
27380,0.13120098176162928
27381,0.04869010238433427
27382,0.2949046632542611
27383,0.1741412995900746
27384,0.030986863840261853
27385,0.0891079175592435
27386,0.33053179739286487
27387,0.39848832371087556
27388,0.08771506737004156
27389,0.059402487379046284
27390,0.012124750611041311
27391,0.14803610424748445
27392,0.6434703612676114
27393,0.014250255610793846
27394,0.016291826205864963
27395,0.6073049440090357
27396,0.0650057453412366
27397,0.8711424447777192
27398,0.5388812923496875
27399,0.1222989644947055
27400,0.0953529522537413
27401,0.3803067771536803
27402,0.12743749509856123
27403,0.08072631403585716
27404,0.42475054683164315
27405,0.8649947485270272
27406,0.12674940917035088
27407,0.07601530722811424
27408,0.0944572428368333
27409,0.8371344378584022
27410,0.05381356715195903
27411,0.09183870120961127
27412,0.15326400396568388
27413,0.013383835757399511
27414,0.6124628864893709
27415,0.09983952658398519
27416,0.13713883823477033
27417,0.09344132290409457
27418,0.45592993552632705
27419,0.5356444348381514
27420,0.08460710638217861
27421,0.27697043138072097
27422,0.2244124416631455
27423,0.034708835793014495
27424,0.2793856141055532
27425,0.2938483532758579
27426,0.07958175999993951
27427,0.1281358557224183
27428,0.03886093164479273
27429,0.5068133859722144
27430,0.06088122930359641
27431,0.18825074505790526
27432,0.24412603366369184
27433,0.08523468214238795
27434,0.09704157469958359
27435,0.25906690545909095
27436,0.021999300966766812
27437,0.09664198983552798
27438,0.07694027734974888
27439,0.2836583309355481
27440,0.1330344214155689
27441,0.7641990202360022
27442,0.1487242612674163
27443,0.04514421895636725
27444,0.06715379935629033
27445,0.03918605816209677
27446,0.13749730279863398
27447,0.04202054522912001
27448,0.26549699756352463
27449,0.179770561371254
27450,0.03274238208350147
27451,0.013468355081105485
27452,0.009709113879772802
27453,0.09962959330311115
27454,0.06747136077905985
27455,0.14428748694943036
27456,0.20726795891808303
27457,0.06075547162045416
27458,0.0901225365432821
27459,0.041239496958462143
27460,0.6464012310639735
27461,0.036535116576082056
27462,0.05922557162098259
27463,0.15010328580967627
27464,0.2622006089348425
27465,0.7005463294754761
27466,0.0033919613914098344
27467,0.030690406590809488
27468,0.04313211223791451
27469,0.023443273547072867
27470,0.8386496341034017
27471,0.07189111946961586
27472,0.17162308328501966
27473,0.09721409438399628
27474,0.18761459410146591
27475,0.03415054457380986
27476,0.11135428364332697
27477,0.10647543953945984
27478,0.01909606981705905
27479,0.16629537008436585
27480,0.2659693332141775
27481,0.6099224456928561
27482,0.4415687241911137
27483,0.4404789573205814
27484,0.5478770681909277
27485,0.029343857414810492
27486,0.18156158116649554
27487,0.14802103652935156
27488,0.8614536979997377
27489,0.808505805330402
27490,0.014444410992408896
27491,0.31760649198717217
27492,0.026211915507433157
27493,0.12233541810360792
27494,0.34425479601654707
27495,0.15726302012357707
27496,0.05995891019299912
27497,0.09666975527390231
27498,0.05608973842548088
27499,0.32045839875671767
27500,0.09445011880353735
27501,0.042822510155912624
27502,0.05357444696149057
27503,0.09418929218237151
27504,0.023877089227472382
27505,0.012527807990689284
27506,0.5279308900985782
27507,0.08111324217957427
27508,0.1939878522675345
27509,0.12780044441610522
27510,0.6694851068101122
27511,0.20337986529184376
27512,0.12546737112036357
27513,0.10619826080105277
27514,0.3889036231169593
27515,0.49499711550269576
27516,0.4060651041255969
27517,0.006722172226972051
27518,0.8616701826670942
27519,0.014525211551809733
27520,0.06105718089170211
27521,0.05085920551472422
27522,0.07295582176335522
27523,0.02432670612333608
27524,0.04554348731766852
27525,0.13255799671090032
27526,0.5614678377635568
27527,0.07128187388948241
27528,0.2676327272106154
27529,0.11618706578077766
27530,0.07575142089456256
27531,0.08419499594364781
27532,0.15089260964003123
27533,0.27166683577134804
27534,0.046468365667713375
27535,0.07557273847938722
27536,0.16933890235864035
27537,0.6522595780825726
27538,0.3816377138803981
27539,0.3122879962725024
27540,0.6157801659728461
27541,0.6517054622618487
27542,0.06098349178640748
27543,0.45159760411037175
27544,0.1539258151785971
27545,0.21394001099317678
27546,0.7742422869565382
27547,0.03367485885815175
27548,0.05649198039176049
27549,0.07963567059446174
27550,0.1924807674945633
27551,0.3343142501153628
27552,0.07749675044136756
27553,0.08097219848859799
27554,0.31393615445219086
27555,0.05491163408267376
27556,0.09660230371869352
27557,0.16213776022557552
27558,0.08969547878085657
27559,0.10363748231243367
27560,0.24592449694213872
27561,0.42379307563793134
27562,0.2687177349512989
27563,0.18945250080548467
27564,0.2568255737955912
27565,0.13924176707935865
27566,0.21185715971322996
27567,0.07263032143612613
27568,0.4404257279681446
27569,0.20185932573626414
27570,0.44732481834515536
27571,0.07465784562864305
27572,0.004500515892866248
27573,0.019679254322184835
27574,0.4025267353804746
27575,0.003045607595754381
27576,0.026186277787380047
27577,0.17525351053451074
27578,0.2078484818348753
27579,0.1255441459091002
27580,0.0952320635333903
27581,0.10946992775011095
27582,0.07322849615561862
27583,0.11045064760287776
27584,0.504347405662007
27585,0.27822972186730843
27586,0.7263417351974294
27587,0.06826408691195229
27588,0.08219784724200035
27589,0.06360370958280494
27590,0.22571151001902878
27591,0.2753280457693262
27592,0.03716153314175218
27593,0.050629542086330824
27594,0.23258606044876048
27595,0.025284442512386294
27596,0.07765545930116693
27597,0.10092760716449635
27598,0.03384869279470837
27599,0.6469964849517824
27600,0.04978128500421088
27601,0.0038042081318925194
27602,0.7176957189521609
27603,0.054618690275964284
27604,0.01398025616589634
27605,0.5043730475885201
27606,0.14155175068447584
27607,0.5722405534409398
27608,0.17610932184910463
27609,0.3162142050448936
27610,0.32818037656803856
27611,0.18560859868145324
27612,0.04071896637173854
27613,0.82941077839317
27614,0.08535411316810312
27615,0.15407939834837098
27616,0.004244003709755366
27617,0.21184784733848827
27618,0.10895694317776336
27619,0.2905124390459504
27620,0.4546779173687648
27621,0.19127589150952884
27622,0.5139780711497692
27623,0.3104093595820952
27624,0.12190303312020949
27625,0.055514855619163715
27626,0.017748615176592396
27627,0.8456134936557912
27628,0.03873313305288283
27629,0.0039181610178730935
27630,0.2989913082688274
27631,0.1360059134561582
27632,0.018180328552438153
27633,0.48316458532582496
27634,0.11171823166544537
27635,0.0955765838191074
27636,0.27367531029450815
27637,0.038723910254163295
27638,0.10072748585194277
27639,0.05150606474638539
27640,0.8718330496120584
27641,0.7358437849704816
27642,0.28292568055341677
27643,0.026397122266488583
27644,0.0381511578804536
27645,0.07191632967803557
27646,0.075500785121226
27647,0.1301149414659419
27648,0.036652183532119645
27649,0.03596599419272365
27650,0.08168255845246178
27651,0.3021298773571976
27652,0.05920310408952591
27653,0.019523107558880988
27654,0.27468323995106425
27655,0.14521824700260308
27656,0.134339391206098
27657,0.5359407197471413
27658,0.029976329580638877
27659,0.04026162672689104
27660,0.5379419927353537
27661,0.1068230615265143
27662,0.004445901473119197
27663,0.1694517739126985
27664,0.03230736133493252
27665,0.7796969455407659
27666,0.12796866219879946
27667,0.09098431545133276
27668,0.9380971326631178
27669,0.15949714382797994
27670,0.4261469109767639
27671,0.3563244611144514
27672,0.030059205512201724
27673,0.04597702004476964
27674,0.054001975912860635
27675,0.5993640013167356
27676,0.4674228836748214
27677,0.10650632249654488
27678,0.26363557536747845
27679,0.10838461102405644
27680,0.6746745917427491
27681,0.005794279926451979
27682,0.08497889420672237
27683,0.08090781643579086
27684,0.09940958877086199
27685,0.021616086880005842
27686,0.16903533232915743
27687,0.04602345557562209
27688,0.16050177382308292
27689,0.6234087533460771
27690,0.7036102431487641
27691,0.7346190105665984
27692,0.07659806711313687
27693,0.04189928611938953
27694,0.14053433500544318
27695,0.2155243718512937
27696,0.1222444117949164
27697,0.6410506252787959
27698,0.31378461309221206
27699,0.017880609679088267
27700,0.039348504946405904
27701,0.2906841987744567
27702,0.41134089829929277
27703,0.037394916229492425
27704,0.022225409353238322
27705,0.8672388817173753
27706,0.0733120050498737
27707,0.008940932019948231
27708,0.3533749601141651
27709,0.17412320154097552
27710,0.024255450161566657
27711,0.8733920918095054
27712,0.029409151504911038
27713,0.03989903744514745
27714,0.0885707271968896
27715,0.7263084802289569
27716,0.23250913464535647
27717,0.020049491378138776
27718,0.12835970446239856
27719,0.011994435551539003
27720,0.08803086357586316
27721,0.31368506771637794
27722,0.044617329950878054
27723,0.2549060617459331
27724,0.06447078556884357
27725,0.05550627611710224
27726,0.1510203675599668
27727,0.12903768027147852
27728,0.36667687179573794
27729,0.06343868517456544
27730,0.6282756938550108
27731,0.7688108611870175
27732,0.08294602361755464
27733,0.09391835332502689
27734,0.08757841368689723
27735,0.6169032731621288
27736,0.14824639578497656
27737,0.0601765887778244
27738,0.48781912479430783
27739,0.4155073313137899
27740,0.07833999802896811
27741,0.2970539300001107
27742,0.1871982115373227
27743,0.6118191924647125
27744,0.11440072928168808
27745,0.7803050323477062
27746,0.16259913752661304
27747,0.07019919367467321
27748,0.23467324936147432
27749,0.160372381133213
27750,0.07819688842140121
27751,0.07434388349071741
27752,0.4743233154358857
27753,0.021663097808593747
27754,0.08278281544935251
27755,0.929077909804303
27756,0.11574479317059333
27757,0.029855393309844817
27758,0.01915137502930038
27759,0.03951251797392031
27760,0.45490434549820197
27761,0.06340526774175849
27762,0.022433321178681805
27763,0.05790000936831365
27764,0.13384988079493138
27765,0.1546978711403913
27766,0.7357934445771647
27767,0.4415147948868537
27768,0.02181658526217863
27769,0.09189179680754252
27770,0.1065379982683689
27771,0.0537878780313869
27772,0.7296519895633323
27773,0.12188803974203635
27774,0.09782665853212495
27775,0.15748774847826427
27776,0.07411590022554564
27777,0.1434367137905196
27778,0.15110818867610057
27779,0.12317051965597745
27780,0.1060462122035817
27781,0.027398638666338706
27782,0.960296303516825
27783,0.04729903401398703
27784,0.10036765949665079
27785,0.03350570501543888
27786,0.010311509261553723
27787,0.1318734558274754
27788,0.06503696912854474
27789,0.8106295735404223
27790,0.6011454810876695
27791,0.07212180538646955
27792,0.08328241256709241
27793,0.10821325232993263
27794,0.14438191539488737
27795,0.49057515290784365
27796,0.15051050922109566
27797,0.5006982727642809
27798,0.2768099506866549
27799,0.19593738454614587
27800,0.0938261915156659
27801,0.019615733964747736
27802,0.5000113327746262
27803,0.010092854740512183
27804,0.7834338643322941
27805,0.08685867575404374
27806,0.6087951739222923
27807,0.16984124919523966
27808,0.2804463292955895
27809,0.7445317075744408
27810,0.033853313261109005
27811,0.08410464015245298
27812,0.06912023973292732
27813,0.2441174639057371
27814,0.15533661602691473
27815,0.1362945649894153
27816,0.27050203489473185
27817,0.1265075744910714
27818,0.283742349600527
27819,0.23185847703874873
27820,0.6977729088366139
27821,0.13708086107094308
27822,0.13561836852059353
27823,0.24463113193756772
27824,0.14706624379346944
27825,0.17025614377423107
27826,0.08610998267250276
27827,0.04092942538875926
27828,0.028602258711618186
27829,0.03273434857795111
27830,0.3464556287360708
27831,0.1265873688867506
27832,0.039279597681525454
27833,0.22166742350586294
27834,0.6653890450741368
27835,0.8667150719354094
27836,0.08336983654333958
27837,0.6079679900917097
27838,0.05248015462572335
27839,0.03268323066404074
27840,0.3115827197988794
27841,0.15784560290679817
27842,0.38476605271138287
27843,0.06288041590827949
27844,0.14112485525720042
27845,0.05562493284722118
27846,0.11826684021905941
27847,0.039457495007364105
27848,0.7862306594307827
27849,0.0956829983621702
27850,0.09676294001086648
27851,0.3025267148048632
27852,0.4614338882023396
27853,0.12306740961049618
27854,0.21057812110386254
27855,0.18268831759024606
27856,0.346789772728391
27857,0.7171516492090488
27858,0.6349159045047591
27859,0.8419579733601019
27860,0.25979382014370295
27861,0.08472061571808281
27862,0.10993982890088379
27863,0.28893507368799654
27864,0.1544558135337342
27865,0.3218984015726776
27866,0.7813305068887311
27867,0.34607963647655143
27868,0.6815047539283869
27869,0.07655817013855454
27870,0.18046800185346482
27871,0.1526721267994846
27872,0.01808417605890464
